@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
6737,'2023/12/12 00:05:52:345',108,-0.393088,0.495554,-0.213471,1.26065,-1.036226,1.016261,4
6738,'2023/12/12 00:05:52:379',108,-0.492388,0.475458,-0.25865,1.617097,-0.414664,1.103128,4
6739,'2023/12/12 00:05:52:412',108,-0.63795,0.378599,-0.230023,1.961058,0.156337,0.896831,4
6740,'2023/12/12 00:05:52:446',108,-0.664792,0.162484,-0.147668,2.018868,0.47612,0.549326,4
6741,'2023/12/12 00:05:52:479',108,-0.707178,0.060466,-0.060898,2.154789,0.815088,0.250059,4
6742,'2023/12/12 00:05:52:512',108,-0.686237,-0.139703,-0.00142,2.014675,1.294028,-0.146437,4
6743,'2023/12/12 00:05:52:546',108,-0.642473,-0.314115,0.058508,1.956868,1.736354,-0.511439,4
6744,'2023/12/12 00:05:52:579',108,-0.598818,-0.456055,0.257089,1.835795,2.224452,-0.933414,4
6745,'2023/12/12 00:05:52:612',108,-0.485195,-0.568629,0.558617,1.311695,2.12928,-1.553567,4
6746,'2023/12/12 00:05:52:645',108,-0.210393,-0.596837,0.801651,0.573782,2.065582,-2.022933,4
6747,'2023/12/12 00:05:52:679',108,0.068396,-0.514362,0.87741,-0.123799,1.918772,-2.135702,4
6748,'2023/12/12 00:05:52:713',108,0.318007,-0.397397,0.874131,-0.926728,1.510629,-2.015275,4
6749,'2023/12/12 00:05:52:746',108,0.534681,-0.231507,0.650697,-1.341881,0.694147,-2.136627,4
6750,'2023/12/12 00:05:52:780',108,0.824989,-0.080886,0.622741,-1.590648,0.056047,-1.718153,4
6751,'2023/12/12 00:05:52:812',108,0.911413,0.122041,0.653719,-2.039902,-0.419602,-0.756448,4
6752,'2023/12/12 00:05:52:846',108,0.58973,0.382946,0.44106,-2.194594,-0.933974,0.00422,4
6753,'2023/12/12 00:05:52:879',108,0.319222,0.521039,0.264646,-1.976097,-1.43718,0.183086,4
6754,'2023/12/12 00:05:52:913',108,0.189861,0.615524,0.126575,-1.517166,-2.12822,0.272362,4
6755,'2023/12/12 00:05:52:945',108,0.153142,0.677113,0.002508,-1.106806,-2.53724,0.537908,4
6756,'2023/12/12 00:05:52:980',108,0.042639,0.678799,-0.091016,-0.719,-2.417703,0.910851,4
6757,'2023/12/12 00:05:53:011',108,-0.094512,0.6933,-0.169176,-0.305125,-1.843316,1.266678,4
6758,'2023/12/12 00:05:53:046',108,-0.234155,0.641424,-0.274178,0.142556,-1.619097,1.325795,4
6759,'2023/12/12 00:05:53:079',108,-0.375066,0.580761,-0.337935,0.801716,-1.891163,1.113396,4
6760,'2023/12/12 00:05:53:113',108,-0.408199,0.525946,-0.361844,1.262149,-1.207622,1.153901,4
6761,'2023/12/12 00:05:53:146',108,-0.512975,0.431994,-0.380065,1.58187,-0.457756,1.157945,4
6762,'2023/12/12 00:05:53:179',108,-0.588128,0.25019,-0.302458,1.97352,-0.119123,0.897364,4
6763,'2023/12/12 00:05:53:212',108,-0.634668,0.139768,-0.125278,2.101428,0.170135,0.594106,4
6764,'2023/12/12 00:05:53:245',108,-0.705155,-0.047515,-0.024326,1.951958,0.433999,0.153353,4
6765,'2023/12/12 00:05:53:280',108,-0.690375,-0.282824,-0.036082,1.957766,1.121568,-0.376663,4
6766,'2023/12/12 00:05:53:313',108,-0.624746,-0.374297,0.137358,1.885851,1.310484,-0.967586,4
6767,'2023/12/12 00:05:53:346',108,-0.540075,-0.508287,0.382191,1.462911,1.227473,-1.579816,4
6768,'2023/12/12 00:05:53:379',108,-0.18323,-0.55423,0.603808,0.904765,1.398925,-1.913283,4
6769,'2023/12/12 00:05:53:413',108,-0.004491,-0.584353,0.767203,-0.039294,1.814159,-1.684623,4
6770,'2023/12/12 00:05:53:446',108,0.090083,-0.540151,0.774807,-0.64025,1.517081,-2.010982,4
6771,'2023/12/12 00:05:53:479',108,0.437257,-0.336404,0.694155,-1.111356,0.518513,-2.209366,4
6772,'2023/12/12 00:05:53:513',108,0.569376,-0.169139,0.708952,-1.680683,0.176263,-1.891909,4
6773,'2023/12/12 00:05:53:545',108,0.674872,0.089361,0.587246,-1.991629,-0.417733,-1.418518,4
6774,'2023/12/12 00:05:53:579',108,0.579445,0.333603,0.281336,-1.950117,-1.08536,-0.812251,4
6775,'2023/12/12 00:05:53:612',108,0.438384,0.459553,0.164776,-1.707338,-1.340913,-0.232302,4
6776,'2023/12/12 00:05:53:646',108,0.344394,0.517488,0.105882,-1.521233,-1.373035,0.229494,4
6777,'2023/12/12 00:05:53:679',108,0.229147,0.566828,0.008311,-1.176251,-1.705625,0.588243,4
6778,'2023/12/12 00:05:53:713',108,0.114682,0.589751,-0.030736,-0.857486,-1.772917,0.811426,4
6779,'2023/12/12 00:05:53:746',108,0.030672,0.645839,-0.120074,-0.500911,-1.713924,1.08575,4
6780,'2023/12/12 00:05:53:780',108,-0.178556,0.632209,-0.253843,0.032791,-1.429342,1.281821,4
6781,'2023/12/12 00:05:53:813',108,-0.262139,0.602285,-0.284667,0.472835,-1.325004,1.302135,4
6782,'2023/12/12 00:05:53:845',108,-0.373973,0.567714,-0.262703,0.937092,-1.383441,1.177263,4
6783,'2023/12/12 00:05:53:879',108,-0.519894,0.464177,-0.313232,1.287429,-0.593806,1.243371,4
6784,'2023/12/12 00:05:53:913',108,-0.611253,0.350142,-0.265415,1.526525,-0.113674,1.04189,4
6785,'2023/12/12 00:05:53:946',108,-0.635388,0.257657,-0.196132,1.727934,-0.002657,0.616162,4
6786,'2023/12/12 00:05:53:979',108,-0.580227,0.039803,-0.19796,2.092267,0.369145,0.285781,4
6787,'2023/12/12 00:05:54:012',108,-0.53669,-0.08352,0.021258,2.115663,1.021042,0.141176,4
6788,'2023/12/12 00:05:54:046',108,-0.491765,-0.246309,0.160178,1.789147,1.198421,-0.133256,4
6789,'2023/12/12 00:05:54:079',108,-0.506461,-0.465403,0.200708,1.703332,1.269272,-0.747638,4
6790,'2023/12/12 00:05:54:113',108,-0.36299,-0.536391,0.434076,1.379526,1.362895,-1.217643,4
6791,'2023/12/12 00:05:54:146',108,-0.210656,-0.567037,0.660307,0.559319,1.343207,-1.556736,4
6792,'2023/12/12 00:05:54:180',108,-0.103196,-0.537539,0.642982,0.044172,1.33611,-1.95483,4
6793,'2023/12/12 00:05:54:212',108,0.084767,-0.463605,0.713606,-0.447897,1.061848,-2.20374,4
6794,'2023/12/12 00:05:54:246',108,0.295661,-0.307045,0.719326,-1.232159,0.306705,-2.282502,4
6795,'2023/12/12 00:05:54:279',108,0.439052,-0.128364,0.410649,-1.548294,0.097797,-2.033352,4
6796,'2023/12/12 00:05:54:312',108,0.560025,0.010979,0.354868,-1.586631,-0.246808,-1.729051,4
6797,'2023/12/12 00:05:54:346',108,0.625664,0.147245,0.389629,-1.736322,-0.877648,-1.181498,4
6798,'2023/12/12 00:05:54:379',108,0.574036,0.328496,0.295118,-1.794306,-1.224049,-0.478592,4
6799,'2023/12/12 00:05:54:413',108,0.45798,0.439382,0.192701,-1.675922,-1.238308,0.159786,4
6800,'2023/12/12 00:05:54:445',108,0.283424,0.527118,0.136971,-1.457371,-1.48953,0.604826,4
6801,'2023/12/12 00:05:54:480',108,0.181358,0.612847,0.021019,-1.101672,-1.955291,0.836279,4
6802,'2023/12/12 00:05:54:513',108,0.096129,0.681634,-0.09536,-0.685434,-2.016747,1.16935,4
6803,'2023/12/12 00:05:54:546',108,-0.03034,0.722138,-0.18775,-0.124289,-1.508425,1.642447,4
6804,'2023/12/12 00:05:54:579',108,-0.190568,0.701476,-0.225082,0.24503,-0.986493,1.828261,4
6805,'2023/12/12 00:05:54:612',108,-0.37876,0.604678,-0.214852,0.527775,-1.204011,1.602695,4
6806,'2023/12/12 00:06:00:913',109,0.731244,2.42809,-0.503251,2.56154,0.767494,12.00948,5
6807,'2023/12/12 00:06:00:946',109,-0.670217,2.298202,0.553672,1.533901,3.777775,13.706129,5
6808,'2023/12/12 00:06:00:979',109,-2.942727,0.980911,0.508797,-0.735029,0.859523,9.729723,5
6809,'2023/12/12 00:06:01:013',109,-4.649727,-0.718447,-0.429311,-0.484253,-0.168801,1.793201,5
6810,'2023/12/12 00:06:01:046',109,-3.655902,-0.478148,-1.02537,1.092256,-1.031878,-2.274319,5
6811,'2023/12/12 00:06:01:081',109,-2.962183,-0.398848,-0.307144,1.791185,0.554404,-6.095286,5
6812,'2023/12/12 00:06:01:113',109,-2.125384,0.475496,0.281492,1.396064,-1.319207,-8.785268,5
6813,'2023/12/12 00:06:01:146',109,-0.437436,1.423334,0.139765,0.828582,-1.697606,-9.281021,5
6814,'2023/12/12 00:06:01:179',109,0.484599,1.975368,0.220844,-0.500794,-1.418936,-8.005933,5
6815,'2023/12/12 00:06:01:213',109,1.951306,2.410307,-0.088593,-1.278698,-0.626987,-4.721531,5
6816,'2023/12/12 00:06:01:246',109,3.393236,2.343687,-0.624854,-0.690337,-0.185562,1.659705,5
6817,'2023/12/12 00:06:01:279',109,2.696653,2.214107,-0.575376,0.938626,0.252558,6.345366,5
6818,'2023/12/12 00:06:01:313',109,1.756525,2.249034,0.058836,0.864251,1.010084,9.578716,5
6819,'2023/12/12 00:06:01:346',109,-0.067883,2.242602,0.636388,-0.722948,2.805818,12.592564,5
6820,'2023/12/12 00:06:01:380',109,-3.3683,0.829002,0.553336,-2.731277,-0.058393,7.587489,5
6821,'2023/12/12 00:06:01:413',109,-4.968756,-0.389343,-0.962332,-0.686406,-1.800519,0.402473,5
6822,'2023/12/12 00:06:01:446',109,-3.594176,-0.554041,-0.993912,0.969582,0.648047,-2.274588,5
6823,'2023/12/12 00:06:01:513',109,-1.789206,0.509384,0.177884,1.376093,-0.839618,-8.548454,5
6824,'2023/12/12 00:06:01:547',109,-0.40091,1.315353,0.512404,0.211617,-0.208996,-8.780972,5
6825,'2023/12/12 00:06:01:580',109,0.065249,1.780572,0.691826,-1.210692,-0.918649,-8.746592,5
6826,'2023/12/12 00:06:01:612',109,0.775205,2.298354,0.218304,-1.428038,-2.04857,-7.789099,5
6827,'2023/12/12 00:06:01:646',109,2.878675,2.479092,-0.638499,-0.924059,-2.310287,-2.107847,5
6828,'2023/12/12 00:06:01:680',109,3.087894,2.289861,-1.107698,0.51763,0.172057,4.382835,5
6829,'2023/12/12 00:06:01:712',109,1.911703,2.451639,-0.363697,1.404443,1.267392,9.166285,5
6830,'2023/12/12 00:06:01:746',109,0.648401,2.565045,0.025587,2.088362,0.628484,12.023018,5
6831,'2023/12/12 00:06:01:780',109,-1.188962,2.10652,1.083292,0.345643,1.69446,12.372004,5
6832,'2023/12/12 00:06:01:813',109,-4.100694,0.209985,0.198245,-1.269546,-0.384038,5.703403,5
6833,'2023/12/12 00:06:01:846',109,-4.318017,-0.462616,-0.850913,0.286812,-0.135969,0.322442,5
6834,'2023/12/12 00:06:01:879',109,-3.845468,-0.991244,-0.598578,1.609761,-0.378159,-4.105649,5
6835,'2023/12/12 00:06:01:913',109,-2.364676,-0.09948,0.149285,1.227786,-0.245599,-7.29154,5
6836,'2023/12/12 00:06:01:946',109,-1.161124,0.885541,0.404056,0.292272,-0.703667,-8.806961,5
6837,'2023/12/12 00:06:01:980',109,-0.451893,1.618623,0.295778,-0.178997,-1.264205,-9.506895,5
6838,'2023/12/12 00:06:02:013',109,0.154433,2.256464,0.249976,-1.324628,-1.743519,-9.074727,5
6839,'2023/12/12 00:06:02:046',109,2.099096,2.628094,-0.344024,-1.815857,0.063004,-5.195713,5
6840,'2023/12/12 00:06:02:080',109,3.211643,2.366197,-0.54607,-1.104873,0.523635,1.098926,5
6841,'2023/12/12 00:06:02:113',109,2.461678,2.246154,-0.541437,0.555338,0.210018,6.411839,5
6842,'2023/12/12 00:06:02:146',109,1.144259,2.163037,0.065102,1.692788,-0.563655,9.440549,5
6843,'2023/12/12 00:06:02:179',109,0.102716,2.194694,0.316558,2.263248,0.303067,12.096872,5
6844,'2023/12/12 00:06:02:213',109,-2.609674,1.184361,0.909306,-0.484315,1.827588,9.82075,5
6845,'2023/12/12 00:06:02:246',109,-4.499072,-0.766059,-0.427307,-0.766634,-0.917125,1.143567,5
6846,'2023/12/12 00:06:02:280',109,-3.058695,-0.726064,-0.824904,1.52731,-0.977136,-1.92071,5
6847,'2023/12/12 00:06:02:313',109,-2.132707,-0.609988,0.166537,0.831424,0.9279,-4.189974,5
6848,'2023/12/12 00:06:02:346',109,-1.327404,0.149966,0.231942,0.175032,-0.190034,-6.231823,5
6849,'2023/12/12 00:06:02:380',109,-0.799302,0.68386,0.027905,0.492914,-1.170941,-7.544879,5
6850,'2023/12/12 00:06:02:413',109,-0.101602,1.265989,0.34004,-0.580373,-1.547602,-7.665047,5
6851,'2023/12/12 00:06:02:446',109,1.323518,1.819734,0.111572,-1.712582,-1.491501,-5.681645,5
6852,'2023/12/12 00:06:02:479',109,2.56971,1.931045,-0.27888,-1.938407,-0.145594,-1.474996,5
6853,'2023/12/12 00:06:02:513',109,2.762318,1.890955,-0.522631,-0.729656,0.025373,3.660401,5
6854,'2023/12/12 00:06:02:546',109,2.138936,1.903467,-0.365729,0.444732,0.226767,7.01391,5
6855,'2023/12/12 00:06:02:580',109,0.982321,1.941694,0.121145,0.740173,0.335131,9.922123,5
6856,'2023/12/12 00:06:02:612',109,-0.42401,1.773375,0.563018,-0.946116,2.033247,11.344674,5
6857,'2023/12/12 00:06:02:646',109,-3.007473,0.647292,0.176065,-2.307247,-0.072829,6.871599,5
6858,'2023/12/12 00:06:02:680',109,-4.199009,-0.376699,-1.097447,0.594813,-0.882145,-0.275732,5
6859,'2023/12/12 00:06:02:713',109,-3.04546,-0.55745,-0.681692,1.085204,1.24662,-3.152359,5
6860,'2023/12/12 00:06:02:746',109,-2.152438,-0.293322,-0.153429,1.208162,2.401136,-5.516056,5
6861,'2023/12/12 00:06:02:780',109,-1.068352,0.647077,0.341336,1.307467,-0.069025,-7.753792,5
6862,'2023/12/12 00:06:02:813',109,-0.219737,1.223514,0.13588,1.227216,-0.823153,-7.957423,5
6863,'2023/12/12 00:06:02:846',109,0.606375,1.629237,0.253388,0.56153,-0.167513,-7.044476,5
6864,'2023/12/12 00:06:02:880',109,1.621559,1.812888,0.414595,-0.441826,-1.099662,-4.706186,5
6865,'2023/12/12 00:06:02:913',109,2.327406,1.752603,-0.019227,-0.640054,-0.937609,-0.366128,5
6866,'2023/12/12 00:06:02:946',109,2.725014,1.746361,-0.282938,0.208868,-0.226335,4.590727,5
6867,'2023/12/12 00:06:02:980',109,1.49256,1.905556,0.074377,0.723236,0.245783,8.642531,5
6868,'2023/12/12 00:06:03:013',109,0.737079,2.001937,-0.018731,1.102599,1.193947,11.650376,5
6869,'2023/12/12 00:06:03:047',109,-1.632688,1.569939,0.510475,-0.642736,2.913402,11.057714,5
6870,'2023/12/12 00:06:03:080',109,-4.292463,-0.092124,-0.412013,-3.121182,-0.144421,3.05785,5
6871,'2023/12/12 00:06:03:113',109,-3.685284,-0.487454,-2.052055,1.36069,-0.06096,-1.907399,5
6872,'2023/12/12 00:06:03:146',109,-2.456371,-0.372693,-0.419049,1.690294,0.840127,-4.217592,5
6873,'2023/12/12 00:06:03:180',109,-1.506324,0.214488,0.145117,0.294818,-0.358255,-6.8487,5
6874,'2023/12/12 00:06:03:213',109,-0.7437,0.846876,-0.054864,1.257034,-1.371411,-8.234557,5
6875,'2023/12/12 00:06:03:246',109,-0.031611,1.412464,0.493528,0.272021,-1.852187,-8.276044,5
6876,'2023/12/12 00:06:03:279',109,1.350672,1.933078,0.060086,-0.612284,-0.899932,-6.462941,5
6877,'2023/12/12 00:06:03:313',109,3.117578,2.045322,-0.206326,-0.044664,-1.325371,-1.2195,5
6878,'2023/12/12 00:06:03:346',109,2.851307,1.892718,-0.446548,0.667532,-0.025489,4.521992,5
6879,'2023/12/12 00:06:03:380',109,1.67227,1.827163,0.090426,0.475079,0.553301,7.776309,5
6880,'2023/12/12 00:06:03:413',109,0.804292,1.746328,0.09565,1.075649,-0.018761,9.964643,5
6881,'2023/12/12 00:06:03:446',109,-1.562176,1.309744,0.43456,-0.281362,1.950327,10.234896,5
6882,'2023/12/12 00:06:03:480',109,-5.170132,-0.467319,-0.473114,-2.088906,-0.273802,1.935953,5
6883,'2023/12/12 00:06:03:513',109,-3.868052,-0.706744,-1.556596,1.695618,-1.367453,-3.503078,5
6884,'2023/12/12 00:06:03:546',109,-2.291211,-0.157204,-0.149512,2.006813,-0.111716,-5.920588,5
6885,'2023/12/12 00:06:03:580',109,-1.159613,0.533483,0.474688,0.043123,-0.214345,-7.819821,5
6886,'2023/12/12 00:06:03:612',109,-0.413042,1.205953,0.175405,0.214197,-0.640352,-9.008754,5
6887,'2023/12/12 00:06:03:646',109,0.55978,1.900428,0.381473,-0.513171,-2.023317,-8.135531,5
6888,'2023/12/12 00:06:03:681',109,1.705402,2.044568,0.057165,-1.047953,-2.530189,-5.143083,5
6889,'2023/12/12 00:06:03:713',109,2.802156,1.989786,-0.600728,-0.777161,-0.64104,0.340305,5
6890,'2023/12/12 00:06:03:746',109,2.426344,1.948374,-0.574128,0.35693,0.395912,5.286767,5
6891,'2023/12/12 00:06:03:780',109,1.290354,1.963813,-0.076628,0.940141,0.647773,8.40411,5
6892,'2023/12/12 00:06:03:813',109,0.596572,1.986305,0.252815,0.704136,1.346491,10.668182,5
6893,'2023/12/12 00:06:03:846',109,-0.975067,1.87433,0.627299,-1.153031,0.814655,11.477146,5
6894,'2023/12/12 00:06:03:880',109,-4.740332,-0.264254,-0.385209,-2.063105,2.125699,4.646332,5
6895,'2023/12/12 00:06:03:913',109,-4.445001,-0.453423,-1.114374,0.512314,-1.210922,-1.760977,5
6896,'2023/12/12 00:06:03:946',109,-2.975642,-0.543786,-0.971143,2.85257,-0.571478,-5.284061,5
6897,'2023/12/12 00:06:03:980',109,-1.92712,0.315658,0.196059,2.2325,0.722635,-7.695625,5
6898,'2023/12/12 00:06:04:012',109,-0.962001,1.092306,0.420474,1.405661,-0.445461,-9.019504,5
6899,'2023/12/12 00:06:04:046',109,-0.289462,1.685504,0.409978,0.297942,-1.338203,-8.930777,5
6900,'2023/12/12 00:06:04:079',109,0.317077,1.989615,0.109053,-0.308057,-1.419908,-7.961745,5
6901,'2023/12/12 00:06:04:113',109,2.202642,2.209334,-0.245995,-0.431709,-0.914699,-3.827654,5
6902,'2023/12/12 00:06:04:146',109,2.993925,2.145135,-0.259114,-0.71793,-0.276085,2.055961,5
6903,'2023/12/12 00:06:04:180',109,2.448687,2.062031,-0.429747,-0.041822,0.22737,5.799615,5
6904,'2023/12/12 00:06:04:213',109,1.42357,2.216721,-0.07823,0.568202,0.68619,9.958503,5
6905,'2023/12/12 00:06:04:246',109,0.201031,2.366331,0.307045,-0.584019,2.440832,13.154477,5
6906,'2023/12/12 00:06:04:279',109,-2.252021,1.791343,0.540716,-2.864378,1.710278,11.308104,5
6907,'2023/12/12 00:06:04:313',109,-5.061065,-0.716021,-1.530177,-0.045006,0.551953,1.197771,5
6908,'2023/12/12 00:06:04:346',109,-3.657058,-0.429743,-0.841589,1.996224,-2.276814,-3.602237,5
6909,'2023/12/12 00:06:04:379',109,-2.815129,-0.456335,-0.360172,1.516668,1.03555,-6.495746,5
6910,'2023/12/12 00:06:04:413',109,-1.701589,0.791249,0.120796,2.029848,-1.108571,-9.178445,5
6911,'2023/12/12 00:06:04:445',109,-0.876272,1.517085,0.10272,1.205214,-2.179792,-10.142998,5
6912,'2023/12/12 00:06:04:479',109,-0.100531,2.082105,0.17138,-0.055707,-2.043337,-9.399914,5
6913,'2023/12/12 00:06:04:513',109,1.569134,2.333282,-0.173731,-0.711739,-0.882806,-6.018701,5
6914,'2023/12/12 00:06:04:546',109,2.747013,2.248547,-0.259385,-0.919223,-0.378662,-0.17433,5
6915,'2023/12/12 00:06:04:580',109,2.667681,2.151292,-0.447325,-0.263954,0.029428,4.272899,5
6916,'2023/12/12 00:06:04:613',109,1.729352,2.174313,-0.052287,0.555784,-0.14918,8.434587,5
6917,'2023/12/12 00:06:04:646',109,0.844612,2.29677,0.187046,0.130249,1.330886,11.971745,5
6918,'2023/12/12 00:06:04:679',109,-0.783674,2.172362,0.559741,-1.197567,1.402786,12.887775,5
6919,'2023/12/12 00:06:04:713',109,-5.887394,-0.693513,-0.566696,-1.18871,0.254499,4.65003,5
6920,'2023/12/12 00:06:04:746',109,-4.296691,-0.598044,-0.920044,1.330997,-1.108965,-2.014466,5
6921,'2023/12/12 00:06:04:780',109,-3.185952,-0.891561,-0.512964,1.686241,0.466284,-5.109569,5
6922,'2023/12/12 00:06:04:813',109,-1.701552,0.27264,0.469689,0.852322,-0.174635,-7.602473,5
6923,'2023/12/12 00:06:04:846',109,-1.032312,1.043082,0.15886,0.501866,-0.651464,-9.031053,5
6924,'2023/12/12 00:06:04:880',109,-0.066873,1.847966,0.27215,-0.094273,-1.129645,-8.570261,5
6925,'2023/12/12 00:06:04:913',109,1.083602,2.150613,-0.090617,-0.701121,-1.135368,-6.527602,5
6926,'2023/12/12 00:06:04:946',109,2.638936,2.233377,-0.32386,-0.733384,-0.237703,-2.353394,5
6927,'2023/12/12 00:06:04:979',109,3.167553,2.186144,-0.373891,-0.250938,0.016097,3.937683,5
6928,'2023/12/12 00:06:05:013',109,1.906916,2.218967,-0.03805,0.127338,0.478845,8.159996,5
6929,'2023/12/12 00:06:05:046',109,0.894435,2.253318,0.13475,-0.120749,0.885019,10.854773,5
6930,'2023/12/12 00:06:05:079',109,-0.477606,2.176554,0.36342,-1.078124,1.681762,12.400002,5
6931,'2023/12/12 00:06:05:113',109,-4.918209,-0.13879,-0.61832,-1.669801,0.125922,5.967919,5
6932,'2023/12/12 00:06:05:146',109,-4.250039,-0.504289,-1.088508,0.441251,0.010878,-0.078565,5
6933,'2023/12/12 00:06:05:179',109,-3.362328,-0.757624,-0.696176,1.640949,0.157054,-3.479447,5
6934,'2023/12/12 00:06:05:212',109,-2.249883,0.030376,0.152039,1.30419,-0.009293,-7.030396,5
6935,'2023/12/12 00:06:05:246',109,-1.349701,0.834503,0.029034,1.445977,-0.77418,-8.494863,5
6936,'2023/12/12 00:06:05:279',109,-0.537014,1.57684,0.281399,0.705447,-0.927497,-8.853569,5
6937,'2023/12/12 00:06:05:312',109,0.683077,2.118285,0.013752,-0.035312,-0.867977,-7.832746,5
6938,'2023/12/12 00:06:05:345',109,2.194369,2.242692,-0.138162,-0.206516,-0.367163,-4.544698,5
6939,'2023/12/12 00:06:05:380',109,3.3021,2.235836,-0.158224,-0.225076,-0.15377,1.49432,5
6940,'2023/12/12 00:06:05:412',109,2.336798,2.100367,-0.122012,0.339735,0.014391,5.919139,5
6941,'2023/12/12 00:06:05:446',109,1.419081,2.095431,0.218946,0.170942,0.079749,8.621422,5
6942,'2023/12/12 00:06:05:480',109,0.214742,1.888164,0.474542,-0.703369,0.789782,10.516757,5
6943,'2023/12/12 00:06:05:514',109,-2.797606,1.011588,0.223141,-2.362531,0.364083,9.205757,5
6944,'2023/12/12 00:06:05:546',109,-5.161424,-0.599296,-0.941634,-1.300597,-0.413621,2.670974,5
6945,'2023/12/12 00:06:05:580',109,-4.30618,-1.041622,-1.075476,1.160279,-0.20797,-2.980742,5
6946,'2023/12/12 00:06:05:613',109,-2.649961,-0.645061,-0.150463,1.282695,0.288533,-5.580925,5
6947,'2023/12/12 00:06:05:646',109,-1.615391,0.454419,0.256854,0.754711,-0.178089,-7.435077,5
6948,'2023/12/12 00:06:05:680',109,-0.985628,1.216091,0.167741,0.569644,-0.100256,-8.722359,5
6949,'2023/12/12 00:06:05:712',109,-0.13372,1.90333,0.210838,0.148126,-1.014484,-8.595406,5
6950,'2023/12/12 00:06:05:746',109,1.740966,2.265316,-0.131342,-0.473411,-0.553367,-5.640422,5
6951,'2023/12/12 00:06:05:780',109,3.167698,2.352257,-0.266606,-0.607515,0.349769,0.287113,5
6952,'2023/12/12 00:06:05:813',109,2.909328,2.18645,-0.459897,0.392833,0.074958,4.505443,5
6953,'2023/12/12 00:06:05:846',109,1.734806,2.16075,0.001685,0.769378,0.386809,8.106463,5
6954,'2023/12/12 00:06:05:879',109,0.833515,2.16601,0.290536,-0.446566,1.9978,11.045278,5
6955,'2023/12/12 00:06:05:913',109,-0.844009,1.929073,0.596359,-2.511352,2.338876,11.414406,5
6956,'2023/12/12 00:06:05:946',109,-4.556641,0.044138,-0.90527,-1.639996,-0.860303,5.177135,5
6957,'2023/12/12 00:06:05:979',109,-4.316976,-0.684607,-1.3511,0.933071,-0.092711,-0.606656,5
6958,'2023/12/12 00:06:06:013',109,-3.269036,-0.791827,-0.70535,1.722658,0.575459,-3.690766,5
6959,'2023/12/12 00:06:06:046',109,-1.945975,0.040098,0.137673,1.60783,-0.117077,-6.172041,5
6960,'2023/12/12 00:06:06:079',109,-1.357901,0.724338,0.134883,1.204771,-0.017136,-7.553817,5
6961,'2023/12/12 00:06:06:113',109,-0.578163,1.34894,0.236939,0.911997,-0.400082,-8.206066,5
6962,'2023/12/12 00:06:06:145',109,0.798057,2.006281,0.254634,0.267123,-1.967716,-7.635845,5
6963,'2023/12/12 00:06:06:179',109,2.266231,2.177083,-0.058416,-0.305148,-1.703949,-4.495249,5
6964,'2023/12/12 00:06:06:212',109,3.23823,2.158426,-0.164164,-0.757395,-0.207679,1.198716,5
6965,'2023/12/12 00:06:06:245',109,2.446722,2.080039,-0.248888,0.217103,-0.614731,5.607675,5
6966,'2023/12/12 00:06:06:279',109,1.445502,2.074825,0.172328,-0.011453,-0.331127,8.113595,5
6967,'2023/12/12 00:06:06:312',109,0.511767,2.083124,-0.02375,-0.328565,1.377292,10.958455,5
6968,'2023/12/12 00:06:06:346',109,-3.565547,0.770376,0.146472,-2.076317,1.886777,7.968229,5
6969,'2023/12/12 00:06:06:380',109,-4.858947,-0.606006,-1.216825,0.532823,-1.575531,1.001518,5
6970,'2023/12/12 00:06:06:414',109,-3.936194,-1.113015,-0.963012,1.606278,1.09517,-2.663364,5
6971,'2023/12/12 00:06:06:447',109,-2.359615,-0.443263,0.300791,1.291947,0.474113,-5.577172,5
6972,'2023/12/12 00:06:06:480',109,-1.892153,0.421133,0.134802,1.204815,0.425299,-7.798496,5
6973,'2023/12/12 00:06:06:513',109,-0.86984,1.381948,0.302986,1.325877,-1.607807,-9.221128,5
6974,'2023/12/12 00:06:06:546',109,0.342974,2.260578,0.258858,-0.016148,-1.97761,-8.786096,5
6975,'2023/12/12 00:06:06:580',109,1.698765,2.507044,-0.136442,-0.764243,-1.057652,-5.92513,5
6976,'2023/12/12 00:06:06:612',109,2.923957,2.459346,-0.280367,-1.014677,0.035096,-0.186425,5
6977,'2023/12/12 00:06:06:646',109,2.737594,2.423029,-0.466742,-0.058122,-0.034288,5.181794,5
6978,'2023/12/12 00:06:06:680',109,1.760854,2.470962,-0.162194,0.658851,-0.095304,8.787781,5
6979,'2023/12/12 00:06:06:713',109,0.614205,2.345676,0.250942,0.7039,0.112748,11.673982,5
6980,'2023/12/12 00:06:06:746',109,-2.48836,1.254098,0.669813,-1.247988,2.261002,10.973668,5
6981,'2023/12/12 00:06:06:780',109,-4.714722,-0.275411,-0.164561,-2.088256,-0.577362,5.206069,5
6982,'2023/12/12 00:06:06:813',109,-4.653047,-0.966563,-1.389277,1.450158,-0.91365,-1.402493,5
6983,'2023/12/12 00:06:06:847',109,-2.631237,-0.619988,-0.05135,1.080431,0.716088,-4.523263,5
